component_name,component_set_name,week,insertions,detachments
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-09,1,0
"Platform=Desktop, Beauty=False, Sale=True, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-02-09,20,0
"Platform=iOS, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-02-09,14,0
"Type=Standard, Colour=Black, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-02-09,35,0
Claim Type=Product,Sustainability Pills,2025-02-09,139,1
Inverted=False,Plus Showstopper (Desktop),2025-02-09,2,0
"Type=Eligible, Breakpoint=1280+",Product Card | Trade-in (Web),2025-02-09,7,0
"Type=AFC, Breakpoint=1280+",Outfit Cards (Web),2025-02-09,6,0
"Platform=App & mWeb, Returned=False, Size Flag=False, Size Reco=False",Repurchase messaging,2025-02-09,54,0
"Type=Standard, Size=1280+, Header=Yes",Carousel ,2025-02-09,148,1
"Type=Default, Breakpoint=1280+",Outfit Cards (Web),2025-02-09,26,0
"Breakpoint=Mobile, Icon=False, Info Button=False, Plus=False, Link=True",Incentive Banner,2025-02-09,1,0
"Breakpoint=Mobile, Insightful=False, Text review=True",Reviews/Read/Written Reviews,2025-02-09,1,0
"Placement=Home, Entry-point=Multi, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-02-09,6,1
"Type=Selected, State=Default, Size=Mobile",🔌✏️  Color Swatch,2025-02-09,1,1
"Device=MobileWeb/Apps, Images=Yes, Illustration=No",CCC Tiles (NCR),2025-02-09,40,0
"Type=Standard, Breakpoints=768 - 1023, Sale=False, From (price)=True",Product Card | Catalogue (Web),2025-02-09,30,0
"Placement=Top Catalog, Entry-point=None, Countdown=False, VoucherCode=True",Sales Banner (Desktop web),2025-02-09,7,0
"Type=Standard, State=Default, Sale=True, Not available=Off, Wishlist State=Added to wishlist",Product Card | Mini-Cart,2025-02-09,19,0
Sponsored indicator,,2025-02-09,580,0
"Sale=False, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-02-09,467,0
"Sale=True, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-02-09,24,0
"Platform=App & mWeb, Type=3 - Sell it back",USPs,2025-02-09,51,2
"Type=Standard, Breakpoints=1280+, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-02-09,95,2
"Sale=False, From (price)=True, Breakpoint=1280+",🚧 [deprecated] Product price,2025-02-09,1,0
Type=Cartes Bancaires,Payment Logo,2025-02-09,11,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-09,2,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=true",Showstopper (App),2025-02-09,2,0
"Type=Standard, Sale=True, From (price)=True",Product Card | Catalogue (App),2025-02-09,38,0
"Type=Beauty, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-02-09,9,0
Property 1=Liked items card,Wardrobe | Overview Cards (App),2025-02-09,2,0
"Type=Standard, Breakpoints=1280+, Sale=False, From (price)=True",Product Card | Catalogue (Web),2025-02-09,88,0
"Type=Default, Status=Unchecked",Product card | Returns,2025-02-09,21,1
"Breakpoint=Mobile, Icon=False, Info Button=True, Plus=True, Link=True",Incentive Banner,2025-02-09,3,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-09,9,0
"Type=Beauty, Colour=Default, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-02-09,21,0
"Paragraph=false, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-02-09,39,0
Type=Diners Club,Payment Logo,2025-02-09,6,2
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-02-09,20,0
"Type=Standard, State=Default, Sale=False, Not available=On, Wishlist State=Default",Product Card | Mini-Cart,2025-02-09,47,0
Category=Default,Detail - Box,2025-02-09,24,0
Type=Invoice,Payment Logo,2025-02-09,2,0
"Platform=App, Description=01, Header=Yes",Detail - List,2025-02-09,10,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-09,8,3
"Type=Beauty, Breakpoints=1280+, Sale=False, From (price)=True",Product Card | Catalogue (Web),2025-02-09,12,0
"Type=Standard, Colour=Default, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-02-09,147,0
"Type=Beauty, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-02-09,48,0
Property 1=Owned items card,Wardrobe | Overview Cards (App),2025-02-09,1,0
"Breakpoint=320 - 479, Type=Beauty",Product Card | Cart Web,2025-02-09,50,0
"Breakpoint=Desktop, Icon=False, Info Button=True, Plus=True, Link=True",Incentive Banner,2025-02-09,1,0
"Type=Standard, Colour=Black, Sale=False, From (price)=True",Product Card | Reco Carousel (App),2025-02-09,7,0
PDP Accordion / Material & care,,2025-02-09,104,0
"Platform=Desktop, Type=Many images",.Image Gallery (deprecated),2025-02-09,36,0
"Type=Return to Partner Web, Status=Checked",Product card | Returns,2025-02-09,9,0
"Sale=False, From (price)=False, Breakpoint=1024 - 1279",🚧 [deprecated] Product price,2025-02-09,51,0
"Type=Standard, Breakpoints=1024 - 1279, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-09,15,0
"Type=Standard, Size=1280+, Header=No",Carousel ,2025-02-09,2,0
"Platform=App & mWeb, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-02-09,31,0
"Type=Beauty, Breakpoints=1280+, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-09,1,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-09,4,0
"Platform=Apps, Single colour=True",Colour Picker [Thumbnails],2025-02-09,5,0
Viewport=mWeb/App,EA PDP Storytelling,2025-02-09,68,0
"Platform=Web, Description=01, Header=Yes",Detail - List,2025-02-09,8,0
"Platform=App & mWeb, Type=1 - Free Delivery + Returns",USPs,2025-02-09,111,0
"Platform=Mobile web, Type=Many images",.Image Gallery (deprecated),2025-02-09,11,0
Type=Discover,Payment Logo,2025-02-09,5,2
"Item available yet=true, Membership linked=true",Nike First Access,2025-02-09,1,0
"Placement=Home, Entry-point=Single, Countdown=True, VoucherCode=False",Sales Banner (Desktop web),2025-02-09,2,0
"Type=Beauty, Breakpoints=1280+, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-02-09,8,0
"Platform=Apps, Follows Brand=false",Follow Brand,2025-02-09,51,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=true",Showstopper (App),2025-02-09,22,0
"Type=Standard, Breakpoints=768 - 1023, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-02-09,18,0
"Platform=App, # Items=03, View All=Yes",Tile,2025-02-09,1,0
Type=Maestro,Payment Logo,2025-02-09,1,0
"Type=Return to Partner, Status=Checked",Product card | Returns,2025-02-09,3,0
Type=Klarna,Payment Logo - square,2025-02-09,2,0
"Type=Standard, Breakpoints=375 - 479, Sale=False, From (price)=True",Product Card | Catalogue (Web),2025-02-09,24,0
"Platform=Desktop, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-02-09,40,0
Type=Plus Premium delivery,Fulfillment flag,2025-02-09,529,0
"Platform=App & mWeb, Beauty=False, Sale=False, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-02-09,43,0
"Type=Standard, Sale=True, Not available=False",Product Card | Cart,2025-02-09,60,0
"Type=Standard, State=Default, Sale=False, Not available=Off, Wishlist State=Hover",Product Card | Mini-Cart,2025-02-09,1,0
Type=SEPA,Payment Logo,2025-02-09,1,0
Category=Bar,Detail - Box,2025-02-09,6,0
"Type=Default, Breakpoint=480-767",Outfit Cards (Web),2025-02-09,52,0
Type=Default,Flag,2025-02-09,263,1
"Type=Standard, Breakpoint=375 - 479",Product Card | Wardrobe (Web) - Liked,2025-02-09,50,1
Type=Standard,Address tile,2025-02-09,1,0
"Type=Standard, State=Default, Sale=True, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-02-09,253,0
Type=Visa,Payment Logo,2025-02-09,22,1
"Item available yet=False, Membership linked=false",Nike First Access,2025-02-09,4,0
"Single Size=True, State=Default",Size Picker - Entry Point,2025-02-09,8,0
"Platform= App & mWeb, Type=Default",🚧 [DEPRACATED] .Pricing,2025-02-09,5,0
Type=Long distance item,Fulfillment flag,2025-02-09,10,0
Membership linked=true,Nike Exclusives,2025-02-09,1,1
Type=American Express,Payment Logo,2025-02-09,11,2
Platform=App & mWeb,"Brand + item name, pricing",2025-02-09,74,0
Type=Liked - Standard,Product Card | Wardrobe (App),2025-02-09,138,1
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-09,94,0
"Type=Standard, Colour=White, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-02-09,970,0
"Type=Default, Sale=Yes, Plus Flag=No",Product Card | Horizontal (Outfits),2025-02-09,5,0
"Type=Default, Sale=No, Plus Flag=No",Product Card | Horizontal (Outfits),2025-02-09,8,0
"Sale=True, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-02-09,40,0
Type=Liked - Beauty,Product Card | Wardrobe (App),2025-02-09,53,0
"Single Size=False, State=Default",Size Picker - Entry Point,2025-02-09,38,0
Platform=App & mWeb,"Brand + item name, pricing",2025-02-09,74,0
"Platform=App, # Items=03, View All=No",Tile,2025-02-09,66,0
"Type=Standard, Sale=False, From (price)=True",Product Card | Catalogue (App),2025-02-09,45,0
"Platform=App, Description=00, Header=No",Detail - List,2025-02-09,67,0
"Type=Standard, Sale=False, Not available=False",Product Card | Cart,2025-02-09,66,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-09,8,0
"Type=Standard, Colour=Black, Sale=True, From (price)=True",Product Card | Reco Carousel (App),2025-02-09,25,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-02-09,2,0
"Breakpoint=769+, Type=Beauty",Product Card | Cart Web,2025-02-09,38,0
"Type=Standard, Size=375 - 479, Header=Yes",Carousel ,2025-02-09,440,0
"Type=Beauty, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-09,2,0
"Sale=False, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-02-02,215,0
Type=Invoice,Payment Logo,2025-02-02,5,0
"Type=Beauty, Colour=Default, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-02-02,3,0
Membership linked=false,Nike Exclusives,2025-02-02,57,0
"Type=Standard, Breakpoints=375 - 479, Sale=False, From (price)=True",Product Card | Catalogue (Web),2025-02-02,9,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-02-02,4,0
"Type=Beauty, Breakpoints=1280+, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-02,10,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,12,2
CPC,,2025-02-02,11,0
"Platform=Apps, Follows Brand=false",Follow Brand,2025-02-02,68,0
Type=Trade-in - Bought,Product Card | Wardrobe (App),2025-02-02,20,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,4,1
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-02,18,0
"Type=Beauty, Size=1280+, Header=Yes",Carousel ,2025-02-02,1,0
"Type=Standard, Size=1280+, Header=Yes",Carousel ,2025-02-02,151,0
"Type=Eligible, Breakpoint=1280+",Product Card | Trade-in (Web),2025-02-02,1,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,13,0
"Type=Standard, Colour=Black, Sale=False, From (price)=True",Product Card | Reco Carousel (App),2025-02-02,5,0
Type=Plus Premium delivery,Fulfillment flag,2025-02-02,292,0
"Platform=App, Real Data?=No",Detail - Tile,2025-02-02,1,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-02,3,0
Type=Trade-in - Added,Product Card | Wardrobe (App),2025-02-02,4,0
"Type=Outfit, Size=1280+, Header=Yes",Carousel ,2025-02-02,10,0
"Type=Standard, Colour=Black, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,185,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-02,20,0
"Platform=App & mWeb, Returned=False, Size Flag=False, Size Reco=False",Repurchase messaging,2025-02-02,82,0
"Type=Standard, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-02-02,134,0
PDP Accordion / Details,,2025-02-02,154,0
PDP Accordion / Material & care,,2025-02-02,77,0
Type=PayPal,Payment Logo,2025-02-02,7,0
"Type=Standard, State=Default, Sale=True, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-02-02,20,0
"Type=Standard, Breakpoints=1280+, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-02-02,1,0
"Sale=True, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-02-02,13,0
"Breakpoint=Desktop, Icon=False, Info Button=True, Plus=True, Link=True",Incentive Banner,2025-02-02,8,1
"Type=Pre-owned, Colour=Default, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,2,0
"Platform= App & mWeb, Type=Default",🚧 [DEPRACATED] .Pricing,2025-02-02,4,0
"Platform=App & mWeb, Beauty=False, Sale=True, Price drop=True",🚧 [DEPRECATED] Pricing + Item Details,2025-02-02,24,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-02-02,11,0
"Platform=Desktop, # Items=03, View All=No",Tile,2025-02-02,7,3
Options=False,Newsletter banner (mWeb),2025-02-02,5,0
"Type=Beauty, Delivery=Long distance, Sale=False, Not available=Off",Product Card | Checkout,2025-02-02,1,0
"Paragraph=false, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-02,1,0
"Breakpoint=Mobile, Icon=True, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-02-02,139,0
Category=Description,Detail - Box,2025-02-02,2,0
"Type=Fashion, Sale=False, Flags=False, Delivery Type=None",Product Card Email,2025-02-02,8,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,17,0
"Type=Standard, Breakpoints=768 - 1023, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-02-02,6,0
Platform=App & mWeb,"Brand + item name, pricing",2025-02-02,71,0
"Breakpoint=769+, Type=Standard",Product Card | Cart Web,2025-02-02,61,0
"Platform=App, # Items=03, View All=No",Tile,2025-02-02,105,6
"Sale=True, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-02-02,18,0
"Type=Default, Sale=No, Plus Flag=No",Product Card | Horizontal (Outfits),2025-02-02,11,2
Type=Branded,Outfit Cards (App),2025-02-02,16,0
"Sale=True, From (price)=True, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-02-02,12,0
"Type=Standard, Breakpoints=375 - 479, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-02-02,270,4
"Type=AFC, Breakpoint=1280+",Outfit Cards (Web),2025-02-02,1,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-02-02,4,0
"Type=Standard, State=Default, Sale=False, Not available=On, Wishlist State=Default",Product Card | Mini-Cart,2025-02-02,1,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-02,1,0
Type=Cash on Delivery,Payment Logo,2025-02-02,66,0
Inverted=False,Plus Showstopper (Desktop),2025-02-02,7,0
Opened=true,PDP Accordion Base,2025-02-02,54,1
"Platform=App & mWeb, Type=1 - Free Delivery + Returns",USPs,2025-02-02,71,0
Type=AFC with item,Outfit Cards (App),2025-02-02,72,0
"Type=Default, Sale=Yes, Plus Flag=Yes",Product Card | Horizontal (Outfits),2025-02-02,23,8
"Type=Standard, Sale=False, From (price)=False",Product Card | Catalogue (App),2025-02-02,351,1
"Platform=App & mWeb, Type=3 - Sell it back",USPs,2025-02-02,39,0
Type=Visa,Payment Logo,2025-02-02,7,0
"Type=Standard, Size=375 - 479, Header=Yes",Carousel ,2025-02-02,527,1
Viewport=mWeb/App,EA PDP Storytelling,2025-02-02,65,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,1,0
"Type=Standard, State=Hover, Sale=False, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-02-02,4,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-02,1,0
"Sale=False, From (price)=True, Breakpoint=768 - 1023",🚧 [deprecated] Product price,2025-02-02,12,0
"Platform=Desktop, Type=2 - Returns",USPs,2025-02-02,22,0
"Type=Beauty, Colour=Default, Breakpoint=1024 - 1279, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,1,0
"State=Deselected, Type=Optional, Description=On, Plus=On, Caption=On, Message=None",Radio button (Checkout),2025-02-02,2,0
"Platform=Desktop, Type=Many images",.Image Gallery (deprecated),2025-02-02,12,0
Options=False,Newsletter banner (mWeb),2025-02-02,1,0
"Platform=Desktop, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-02-02,21,0
"State=Deselected, Type=None, Description=On, Plus=On, Caption=On, Message=None",Radio button (Checkout),2025-02-02,2,0
"Platform=Web, Description=01, Header=No",Detail - List,2025-02-02,15,0
"Platform=Apps, Single colour=True",Colour Picker [Thumbnails],2025-02-02,19,0
Claim Type=Product,Sustainability Pills,2025-02-02,212,0
"Breakpoint=Mobile, Icon=False, Info Button=True, Plus=True, Link=True",Incentive Banner,2025-02-02,63,4
"Type=Standard, Colour=Default, Breakpoint=768 - 1023, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,36,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=true",Showstopper (App),2025-02-02,12,0
"Type=Beauty, Colour=Default, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,3,0
Platform=mWeb & Apps,DSA Report a legal concern,2025-02-02,81,0
"Placement=Top Catalog, Entry-point=None, Countdown=False, VoucherCode=True",Sales Banner (Desktop web),2025-02-02,4,0
"Type=Default, Status=Unchecked",Product card | Returns,2025-02-02,6,0
Category=Bar,Detail - Box,2025-02-02,14,0
"Type=Standard, Breakpoints=768 - 1023, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-02,1,0
"Type=Standard, Size=1024 - 1279, Header=Yes",Carousel ,2025-02-02,12,0
"Type=Default, Breakpoint=1280+",Outfit Cards (Web),2025-02-02,25,0
Type=Ineligible (Digital review),Product Card | Trade-in (App),2025-02-02,1,0
"Type=Standard, Colour=Default, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,9,0
Proposition=Sports,PDP - Full page,2025-02-02,1,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-02-02,10,0
Type=Liked - Pre-owned,Product Card | Wardrobe (App),2025-02-02,7,0
"Placement=Top Catalog, Entry-point=None, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-02-02,11,0
"Type=Standard, Breakpoints=1024 - 1279, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-02,44,0
"Type=Standard, Colour=Default, Breakpoint=1280+, Sale=True",Product Card | Reco Carousel (Web),2025-02-02,1,0
"Single Size=False, State=Default",Size Picker - Entry Point,2025-02-02,45,0
"Type=Sale, Platform=App & mWeb",🚧 [DEPRACATED] .Pricing,2025-02-02,11,1
Type=Default,Flag,2025-02-02,112,0
"Type=Standard, Colour=Black, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,88,0
"Sale=False, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-02-02,77,0
"Platform=Desktop, Beauty=False, Sale=True, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-02-02,3,0
"Platform=Web, Description=01, Header=Yes",Detail - List,2025-02-02,25,0
"Platform=App & mWeb, Rating=High",Reviews/Read/Overview,2025-02-02,21,0
"Platform=App, Description=00, Header=No",Detail - List,2025-02-02,112,0
"Platform=Desktop, Rating=High",Reviews/Read/Overview,2025-02-02,1,0
"Type=Pre-owned, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-02-02,40,0
"Type=Standard, Sale=True, From (price)=True",Product Card | Catalogue (App),2025-02-02,15,1
"Single Size=True, State=Default",Size Picker - Entry Point,2025-02-02,4,0
Type=American Express,Payment Logo,2025-02-02,5,0
"Device=MobileWeb/Apps, Images=Yes, Illustration=No",CCC Tiles (NCR),2025-02-02,19,0
"Type=Pre-owned, Colour=White, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,4,0
"Type=Standard, Sale=False, From (price)=True",Product Card | Catalogue (App),2025-02-02,29,1
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,5,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-02,2,0
"Type=Standard, Colour=Default, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,4,0
"Platform=Desktop, Type=3 - Sell it back",USPs,2025-02-02,22,0
"Type=Default, Sale=No, Plus Flag=Yes",Product Card | Horizontal (Outfits),2025-02-02,1,1
Platform=App & mWeb,"Brand + item name, pricing",2025-02-02,82,0
Type=Pre-invite,Hyped Articles Message,2025-02-02,54,0
Type=PayPal,Payment Logo,2025-02-02,21,0
"Platform=App, Real Data?=Yes",Detail - Tile,2025-02-02,70,0
Type=Long distance item,Fulfillment flag,2025-02-02,12,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-02-02,4,0
"Platform=App, Description=01, Header=Yes",Detail - List,2025-02-02,24,0
"Platform=Desktop, Type=Few images",.Image Gallery (deprecated),2025-02-02,10,0
"Type=Standard, Colour=Black, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-02-02,140,0
"Breakpoint=Desktop, Icon=False, Info Button=False, Plus=True, Link=True",Incentive Banner,2025-02-02,1,0
"Item available yet=False, Membership linked=false",Nike First Access,2025-02-02,6,0
Claim Type=Product + %,Sustainability Pills,2025-02-02,1,0
"Type=Standard, Sale=True, From (price)=False",Product Card | Catalogue (App),2025-02-02,113,0
HEADER,,2025-02-02,10,0
Type=SEPA,Payment Logo,2025-02-02,5,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,1,0
"Breakpoint=320 - 479, Type=Standard",Product Card | Cart Web,2025-02-02,56,0
"Type=Standard, Colour=Black, Sale=True, From (price)=True",Product Card | Reco Carousel (App),2025-02-02,12,0
"Type=Standard, Sale=False, Not available=False",Product Card | Cart,2025-02-02,63,0
"Type=Sale, Platform=Desktop",🚧 [DEPRACATED] .Pricing,2025-02-02,5,0
"Type=Standard, Breakpoints=1280+, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-02,17,0
"Platform=Web, Description=00, Header=No",Detail - List,2025-02-02,157,0
"Single Size=False, State=Selected",Size Picker - Entry Point,2025-02-02,30,0
"Device=Big Desktop, Label Color=Yes",Filtered View Card,2025-02-02,2,0
"Sale=False, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-02-02,247,0
"Type=Standard, Colour=Black, Breakpoint=768 - 1023, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,64,0
Platform=App & mWeb,"Brand + item name, pricing",2025-02-02,5,0
"Type=Standard, Breakpoint=1280+",Product Card | Wardrobe (Web) - Liked,2025-02-02,144,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-02,5,0
"Platform=Desktop, Single colour=False",Colour Picker [Thumbnails],2025-02-02,5,0
List-item Checkout | Payment method,,2025-02-02,1,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-02-02,4,0
"Type=Default, Sale=Yes, Plus Flag=No",Product Card | Horizontal (Outfits),2025-02-02,14,8
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,0,1
"Platform=App & mWeb, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-02-02,16,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-02-02,6,0
Type=Eligible,Order Confirmation,2025-02-02,14,0
"Type=Standard, Breakpoint=480 - 767",Product Card | Wardrobe (Web) - Liked,2025-02-02,1,0
"Platform=App & mWeb, Sold & shipped=Zalando",Partner information,2025-02-02,87,0
"Platform=App & mWeb, Type=2 - Returns",USPs,2025-02-02,11,0
"Platform=App & mWeb, Beauty=False, Sale=False, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-02-02,41,0
Opened=False,PDP Accordion Base,2025-02-02,2,0
"Placement=Top Catalog, Entry-point=None, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-02-02,1,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=false",Showstopper (App),2025-02-02,2,0
Platform=App & mWeb,"Brand + item name, pricing",2025-02-02,82,0
"Platform=App & mWeb, Beauty=False, Sale=True, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-02-02,2,0
"Type=Standard, Breakpoint=375 - 479",Product Card | Wardrobe (Web) - Liked,2025-02-02,31,0
"Paragraph=false, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-02-02,16,0
"Platform=Mobile web, Type=Single image",.Image Gallery (deprecated),2025-02-02,1,0
Viewport=App/mWeb,Early Access header,2025-02-02,47,0
"Device=Big Desktop, Carousel=Yes",Collection Card,2025-02-02,2,0
"Type=Standard, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-02-02,112,0
"Type=Beauty, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-02-02,93,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,1,0
Property 1=Review available,Ratings summary,2025-02-02,68,0
Sponsored indicator,,2025-02-02,178,0
Type=MobilePay,Payment Logo,2025-02-02,0,1
"Type=Beauty, Breakpoints=1280+, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-02-02,20,0
"Type=Standard, Colour=White, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,385,1
Type=Liked - Standard,Product Card | Wardrobe (App),2025-02-02,136,0
"Breakpoint=320 - 479, Type=Beauty",Product Card | Cart Web,2025-02-02,39,0
"Type=Standard, Colour=Default, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-02-02,78,0
Category=Default,Detail - Box,2025-02-02,49,0
"Breakpoint=769+, Type=Beauty",Product Card | Cart Web,2025-02-02,34,0
"Platform=Desktop, Beauty=False, Sale=False, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-02-02,11,0
Type=Mastercard,Payment Logo - square,2025-02-02,21,0
"Platform=Apps, Single colour=False",Colour Picker [Thumbnails],2025-02-02,67,0
Type=Liked - Beauty,Product Card | Wardrobe (App),2025-02-02,105,0
"Type=Beauty, Breakpoints=1280+, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-02-02,20,0
"Type=Standard, Size=1280+, Header=No",Carousel ,2025-02-02,11,1
"Type=Standard, Breakpoints=1024 - 1279, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-02-02,201,0
