component_name,component_set_name,week,insertions,detachments
"Platform=App, Type=Success",Notifications,2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Large, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Checked=Off, State=Disabled",Checkbox,2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Medium, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"States=Completed, Type=Icon, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-04-13,28,0
"Type=Icon, State=Hover",Dropdown Trigger (default),2025-04-13,1,0
"Direction=Horizontal, Text=None, State=Completed, Type=Icon",Progress Stepper,2025-04-13,37,0
"Left action=Back (Arrow), Action=None",Top bar (iOS),2025-04-13,343,1
"Direction=Horizontal, Text=1 Row, State=Inactive, Type=Icon",Progress Stepper,2025-04-13,1,0
"Type=Tertiary, State=Loading, Size=Default",Button,2025-04-13,2,0
Icon - Headset,,2025-04-13,6,0
Icon -  Arrow (Left),,2025-04-13,413,4
"With icon=False, State=Focus, Size=Default",Follow button,2025-04-13,1,0
"Platform=App, State=Transient",Icon button - Add to bag,2025-04-13,30,0
"Type=Read (Static), State=Disabled",Rating stars,2025-04-13,1,0
Icon - Zalando Logo Mark (Outlined),,2025-04-13,26,0
"State=Active, Label=Yes, Optional=Off, Message=Success, Icon=Trailing",Text input,2025-04-13,2,0
"Breakpoint=1024 (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Platform=App, Type=Icon, Size=Medium, State=Default",Link,2025-04-13,63,0
Icon - Rising trend,,2025-04-13,58,0
State=Default,.Breadcrumb link,2025-04-13,39,0
"Platform=Web, Type=Default",Notifications,2025-04-13,13,0
"Panel=Default, State=Expanded, Optional=Off, Subtext=On, Static content=Off",Panel,2025-04-13,2,0
"Platform=App, Size=Large (48x48), Outline=No, State=Deselected",Icon button - Wishlist,2025-04-13,27,0
Icon - Globe,,2025-04-13,433,0
"Breakpoint=768 (Tablet), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Icon - Select,,2025-04-13,29,0
"Panel=Default, State=Collapsed, Optional=On, Subtext=Off, Static content=On",Panel,2025-04-13,1,0
"Direction=Horizontal, Text=2 Rows, State=Completed, Type=Number",Progress Stepper,2025-04-13,1,0
"State=Active, Optional=Yes, Message=Success",Text area,2025-04-13,1,0
"Type=Filter, Platform=mWeb, State=Focused empty",Search bar,2025-04-13,1,0
"State=Disabled, Level=2",List - Item (Large),2025-04-13,1,0
"Platform=Web, Type=Icon, Size=Small, State=Hover",Link,2025-04-13,2,0
"State=Default, Optional=Yes, Message=Success",Text area,2025-04-13,1,0
"Type=Tertiary, State=Hover, Size=Default",Button,2025-04-13,2,0
"Expanded=Off, State=Pressed, Style=Bold",Accordion (Default),2025-04-13,1,0
Icon - Gift Box,,2025-04-13,52,0
Breakpoints=1280+,Footer,2025-04-13,74,0
"Type=List Item, Lines=One, Style=Regular, States=Disabled, Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
"State=Active, Platform=App & mWeb",Filter Dropdown Trigger,2025-04-13,19,0
"State=Disabled, Label=No, Optional=Off, Message=None, Icon=Trailing",Text input,2025-04-13,2,0
"Panel=Default, State=Expanded, Optional=On, Subtext=On, Static content=On",Panel,2025-04-13,2,0
"Type=Follow, State=Selected",List - Controls,2025-04-13,1,0
"Platform=App, Size=Large",Countdown,2025-04-13,2,0
Color=No,Divider - Dashed (Progress Stepper Only),2025-04-13,185,0
"Platform=Web, Type=Navigation, Size=Small, State=Disabled",Link,2025-04-13,2,0
"Expanded=Off, State=Disabled, Style=Regular",Accordion (Default),2025-04-13,1,0
"Type=Secondary, State=Focus, Size=Default",Button,2025-04-13,3,0
"Left action=Close (X), Action=None",Top bar (iOS),2025-04-13,214,1
"Breakpoint=768 (Tablet), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Type=Tertiary, State=Selected, Size=Small",Button,2025-04-13,2,0
"Breakpoint=1024 (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Icon - Play,,2025-04-13,204,0
"State=Hover, Label=Yes, Optional=On, Message=None, Icon=None",Text input,2025-04-13,2,0
State=Hover (Web only),Radio button,2025-04-13,1,0
Icon - Newsletter,,2025-04-13,4,0
Icon - Truck Plus,,2025-04-13,16,0
"State=Deselected, Description=On, Message=None",🚧 [DEPRECATED] Radio button,2025-04-13,22,0
"Left action=Back (Arrow), Number of titles=1, Right Action=None",Top bar (Android),2025-04-13,9,0
Icon - Spinner,,2025-04-13,26,0
"Breakpoint=1024 (Desktop), Size=Large, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Large, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-04-13,10,0
"Platform=Web, Type=Icon, Size=Large, State=Hover",Link,2025-04-13,2,0
Type=Error,Input message,2025-04-13,46,0
Icon - Shoes (Sandals),,2025-04-13,4,0
"State=Active, Label=Yes, Optional=On, Message=None, Icon=None",Text input,2025-04-13,2,0
"Platform=Web, Type=Standard, Size=Medium, State=Default",Link,2025-04-13,92,0
"Viewport=iOS: 320-374, Selected tab=Bag",Navigation bar,2025-04-13,6,0
"Breakpoint=1280+ (Desktop), Size=Small, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Type=Color Swatch, State=Disabled",Dropdown Trigger (default),2025-04-13,1,0
Size=12px (XS),Spacer,2025-04-13,438,0
"Buttons=Single, Visual=None",Tooltip,2025-04-13,5,0
"Platform=App, Type=Icon, Size=Small, State=Disabled",Link,2025-04-13,2,0
"Platform=Web, Type=Navigation, Size=Medium, State=Focus",Link,2025-04-13,2,0
"Breakpoint=1280+ (Desktop), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"State=Default, Label=Yes, Optional=Off, Message=Error, Icon=Leading",Text input,2025-04-13,2,0
"Expanded=On, State=Hover (web), Style=Regular",Accordion (Default),2025-04-13,1,0
"State=Selected, Optional=No, Message=None",Text area,2025-04-13,1,0
"Range=Low, State=Default",Range slider,2025-04-13,3,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"State=Active, Optional=Yes, Message=Informative",Text area,2025-04-13,1,0
"Type=Single/Multi-select, Lines=Single, State=Selected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-04-13,161,0
Platform=Web,Icon button - More,2025-04-13,16,0
Type=3 Levels,Breadcrumbs,2025-04-13,1,0
"Expanded=On, State=Pressed, Style=Bold",Accordion (Default),2025-04-13,1,0
"Platform=Web, Type=Navigation, Size=Medium, State=Default",Link,2025-04-13,2,0
Icon - Truck,,2025-04-13,210,0
"Platform=Web, Type=Standard, Size=Small, State=Disabled",Link,2025-04-13,2,0
Icon - Radio,,2025-04-13,29,0
"Type=List Item, Lines=Three, Style=Bold, States=Hover (Web), Icon=True, Chevron=True",List - Item (Default),2025-04-13,4,0
State=Deselected,Radio button,2025-04-13,98,0
"State=Default, Label=No, Optional=Off, Message=Informative, Icon=Trailing",Text input,2025-04-13,2,0
Color=Original,🚧 [DEPRECATED] Zalando Plus Pill Logo (Wordmark),2025-04-13,49,0
Icon - Trash,,2025-04-13,3,0
"Thickness=1px, Colour=Black",Divider (Horizontal),2025-04-13,157,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-04-13,169,0
Icon - T-shirt Recycled,,2025-04-13,1,0
Icon - Pinterest,,2025-04-13,9,0
"Left action=Back (Arrow), Action=Icon",Top bar (iOS),2025-04-13,158,3
"State=Active, Label=Yes, Optional=Off, Message=Success, Icon=None",Text input,2025-04-13,3,0
"State=Active, Label=Yes, Optional=On, Message=None, Icon=Leading",Text input,2025-04-13,2,0
Size=4px (XXXS),Spacer,2025-04-13,655,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-04-13,114,0
Platform=App,Icon button - More,2025-04-13,18,0
"Type=List Item, Lines=Two, Style=Bold, States=Disabled, Icon=True, Chevron=True",List - Item (Default),2025-04-13,38,0
"Breakpoint=375 (Mobile), Size=Medium, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"With icon=False, State=Focus, Size=Small",Follow button,2025-04-13,1,0
"State=Active, Label=Yes, Optional=On, Message=Success, Icon=Leading",Text input,2025-04-13,2,0
Icon - Mirror,,2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Large, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"State=Active, Label=Yes, Optional=Off, Message=None, Icon=Leading",Text input,2025-04-13,2,0
"Platform=Web, Size=Large (48x48), Outline=No, State=Deselected",Icon button - Wishlist,2025-04-13,5708,0
"Panel=Default, State=Expanded, Optional=Off, Subtext=Off, Static content=Off",Panel,2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Large, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Platform=iOS: iPhone X (and newer),Status bar,2025-04-13,56,0
"Platform=iOS, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-04-13,54,0
"Left action=Back (Arrow), Number of titles=1, Right Action=Text action",Top bar (Android),2025-04-13,7,0
"State=Default, Label=Yes, Optional=On, Message=Informative, Icon=None",Text input,2025-04-13,2,0
"Type=List Item, Lines=Two, Style=Bold, States=Hover (Web), Icon=True, Chevron=True",List - Item (Default),2025-04-13,1,0
"With icon=False, State=Hover, Size=Small",Follow button,2025-04-13,1,0
"Platform=Web, Type=Navigation link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-04-13,54,0
"Platform=App, State=Disabled",Icon button - Trade-in,2025-04-13,2,0
Type=Vertical,Checkbox group,2025-04-13,2,0
Icon - Instagram,,2025-04-13,9,0
"Direction=Horizontal, Text=2 Rows, State=Inactive, Type=Icon",Progress Stepper,2025-04-13,1,0
Layer=Background,Page control,2025-04-13,352,0
"With icon=True, State=Focus, Size=Default",Follow button,2025-04-13,1,0
"Viewport=Android, Selected tab=Home",Navigation bar,2025-04-13,2,0
"State=Hover, Size=Small",Text buttons,2025-04-13,1,0
"Expanded=On, State=Hover (web), Style=Bold",Accordion (Default),2025-04-13,1,0
"Platform=Web, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-04-13,33,1
State=Pressed,Reminder button,2025-04-13,2,0
Icon - Play (Outline),,2025-04-13,26,0
"State=Pressed, Size=Medium",Text buttons,2025-04-13,1,0
Progress Stepper Caret,,2025-04-13,103,0
Platform=Web,Icon button - More,2025-04-13,2,0
"Platform=Web, Size=Small (40x40), Outline=No, State=Deselected",Icon button - Wishlist,2025-04-13,7,0
"Platform=Web, Type=Icon, Size=Medium, State=Hover",Link,2025-04-13,2,0
Icon - Face Neutral (Outlined),,2025-04-13,1,0
Icon - Bandaid,,2025-04-13,23,0
Icon - Skincare,,2025-04-13,12,0
"Platform=App, Type=Standard, Size=Large, State=Default",Link,2025-04-13,2,0
Icon - Help,,2025-04-13,70,0
Icon - Play Triangle,,2025-04-13,2382,0
Icon - Pause,,2025-04-13,15,0
"With icon=False, State=Default, Size=Small",Follow button,2025-04-13,1,0
"State=Active, Label=No, Optional=Off, Message=Error, Icon=Trailing",Text input,2025-04-13,2,0
"State=Default, Label=Yes, Optional=On, Message=None, Icon=None",Text input,2025-04-13,2,0
Type=Write,Linear scale,2025-04-13,1,0
Icon - Truck (Long Distance),,2025-04-13,55,0
"Platform=iOS, Type=Icon link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-04-13,207,0
"With icon=False, State=Selected, Size=Default",Follow button,2025-04-13,1,0
Icon - Returns,,2025-04-13,16,0
"Platform=Web, Type=Standard, Size=Medium, State=Pressed",Link,2025-04-13,2,0
"State=Active, Label=Yes, Optional=Off, Message=Informative, Icon=Trailing",Text input,2025-04-13,3,0
Platform=iOS: iPhone X (and newer),Status bar,2025-04-13,2812,4
"Viewport=Android, Selected tab=Wishlist",Navigation bar,2025-04-13,2,0
"State=Default, Label=Yes, Optional=On, Message=Error, Icon=None",Text input,2025-04-13,2,0
"Type=Filter, Platform=Android, State=Focused empty",Search bar,2025-04-13,1,0
"Panel=Default, State=Expanded, Optional=On, Subtext=Off, Static content=Off",Panel,2025-04-13,1,0
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-04-13,23,0
"Type=Default, State=Disabled",Dropdown Trigger (default),2025-04-13,1,0
"Viewport=iOS: 320-374, Selected tab=Categories",Navigation bar,2025-04-13,2,0
"Breakpoint=1024 (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Background colour=Grey,Table cells,2025-04-13,1,0
"Type=Filter, Platform=Android, State=Focused filled",Search bar,2025-04-13,1,0
Icon - Clapping (Outlined),,2025-04-13,6,0
Icon - Shoes (Lace-Up Boots),,2025-04-13,4,0
"Type=List Item, Lines=One, Style=Regular, States=Hover (Web), Icon=True, Chevron=False",List - Item (Default),2025-04-13,1,0
"Type=List Item, Lines=Three, Style=Bold, States=Hover (Web), Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
"Buttons=None, Visual=Zingdings",Tooltip,2025-04-13,1,0
"Type=Primary, State=Loading, Size=Default",Button,2025-04-13,17,0
"Platform=Web, Outline=Off",Icon button - Remove Close,2025-04-13,59,0
"Breakpoint=480 (Phablet), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"With icon=True, State=Disabled, Size=Small",Follow button,2025-04-13,1,0
Breakpoint=Mobile 375 <-> 767,Carousel Header (Web),2025-04-13,121,0
"Viewport=iOS: 375+, Selected tab=Wishlist",Navigation bar,2025-04-13,186,0
"Platform=App, Type=Error",Notifications,2025-04-13,7,0
"State=Active, Label=No, Optional=Off, Message=Informative, Icon=None",Text input,2025-04-13,2,0
State=Disabled,.Breadcrumb link,2025-04-13,1,0
Type=Horizontal,Checkbox group,2025-04-13,1,0
"State=Default, Optional=No, Message=Error",Text area,2025-04-13,1,0
"On/off=No, State=Disabled",Switch,2025-04-13,12,0
"State=Disabled, Size=Medium",Text buttons,2025-04-13,1,0
"Type=Category, Platform=iOS, State=Focused empty",Search bar,2025-04-13,1,0
"Viewport=Android, Selected tab=Bag",Navigation bar,2025-04-13,2,0
"State=Active, Optional=No, Message=Success",Text area,2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Small, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Icon - Shoes (Ankle Boots),,2025-04-13,8,0
"Type=Default, State=Active",Dropdown Trigger (default),2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Type=Category, Platform=mWeb, State=Default",Search bar,2025-04-13,1,0
State=Focus,Reminder button,2025-04-13,2,0
Icon - Shoes (Lace-Ups),,2025-04-13,64,0
Icon - Camera,,2025-04-13,117,0
"State=Default, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-04-13,8,0
"Type=🚧 [DEPRECATED] Logo, Lines=Two, Style=Bold, States=Hover (Web), Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
Icon - Lock Closed,,2025-04-13,1146,0
"Breakpoint=375 (Mobile), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Type=Default, State=Selected",Dropdown Trigger (default),2025-04-13,1,0
"State=Selected Hover (Web only), Platform=Web",Filter Dropdown Trigger,2025-04-13,1,0
"State=Active, Label=No, Optional=Off, Message=Informative, Icon=Trailing",Text input,2025-04-13,2,0
Icon - Share (Android),,2025-04-13,3,0
Icon - Shoes (Boots),,2025-04-13,45,0
"Type=List Item, Lines=Three, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
Icon - Sweatshirts,,2025-04-13,27,0
"Thickness=1px, Colour=Grey",Divider (Horizontal),2025-04-13,9875,4
"Type=Tertiary, State=Disabled, Size=Default",Button,2025-04-13,3,0
"Platform=App, Outline=Off, State=Mute",Icon button - Mute sound,2025-04-13,22,1
State=Disabled,.Breadcrumb link,2025-04-13,1,0
Icon - Running,,2025-04-13,1,0
"Expanded=Off, State=Hover (web), Style=Regular",Accordion (Default),2025-04-13,1,0
Meter/Background,,2025-04-13,10,0
"Direction=Horizontal, Text=1 Row, State=Inactive, Type=Number",Progress Stepper,2025-04-13,1,0
Type=Previous (Last Page),Pagination (Web),2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Small, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Icon - Sportswear (Kids),,2025-04-13,12,0
Icon - Ruler vertical,,2025-04-13,1,0
"Type=Read (Static), State=Default",Rating stars,2025-04-13,399,0
"Breakpoint=768 (Tablet), Size=Large, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"State=Default, Label=Yes, Optional=Off, Message=Informative, Icon=None",Text input,2025-04-13,32,0
"Expanded=Off, State=Default, Style=Regular",Accordion (Default),2025-04-13,1,0
Type=Sale,Flag,2025-04-13,6242,0
"Type=Wordmark, Color=White",Zalando Logo,2025-04-13,2,0
"Buttons=None, Visual=None",Tooltip,2025-04-13,10,2
"State=Disabled, Label=Yes, Optional=On, Message=None, Icon=Leading",Text input,2025-04-13,2,0
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"State=Disabled, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-04-13,2,0
"Direction=Vertical, Text=None, State=Inactive, Type=Icon",Progress Stepper,2025-04-13,1,0
"Viewport=iOS: 375+, Selected tab=Categories",Navigation bar,2025-04-13,134,0
Icon -  Arrow (Diagonal),,2025-04-13,3,0
"State=Focus, Size=Medium",Text buttons,2025-04-13,1,0
Icon - Packstation,,2025-04-13,2,0
Size=48px (XL),Spacer,2025-04-13,2,0
Icon - Face Strong Positive (Outlined),,2025-04-13,7,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-04-13,49,0
Breakpoints=1280+,Footer,2025-04-13,136,0
"Direction=Vertical, Text=2 Rows, State=Completed, Type=Number",Progress Stepper,2025-04-13,1,0
"State=Default, Label=Yes, Optional=Off, Message=Error, Icon=Trailing",Text input,2025-04-13,2,0
"With icon=False, State=Pressed, Size=Small",Follow button,2025-04-13,1,0
Icon - Chevron Right,,2025-04-13,800,0
Icon - Confetti,,2025-04-13,13,0
"Platform=App, State=Deselected",Icon button - Reminder,2025-04-13,37,0
Icon - Thumbs Down (outline),,2025-04-13,81,0
Icon - Set (Men),,2025-04-13,1,0
"Type=Category, Platform=Android, State=Default",Search bar,2025-04-13,1,0
Type=Success,Input message,2025-04-13,2,0
State=Disabled,.Breadcrumb link,2025-04-13,2,0
Pill animated,,2025-04-13,1,0
"Platform=Web, Outline=Off, State=Mute",Icon button - Mute sound,2025-04-13,2,0
"Checked=On, State=Selected",Checkbox,2025-04-13,201,1
"On/off=Yes, State=Focus",Switch,2025-04-13,1,0
"On/off=No, State=Focus",Switch,2025-04-13,6,0
"Type=List Item, Lines=One, Style=Regular, States=Hover (Web), Icon=True, Chevron=True",List - Item (Default),2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Icon - Chevron Left,,2025-04-13,30,0
"Type=Default, State=Default",Dropdown Trigger (default),2025-04-13,47,0
"Type=Follow, State=Deselected",List - Controls,2025-04-13,1,0
"Platform=Web, State=Disabled",Icon button - Trade-in,2025-04-13,2,0
Icon - Credit Card,,2025-04-13,18,0
Icon - Fragances,,2025-04-13,1,0
"Breakpoint=480 (Phablet), Size=Medium, Header (Optional)=Off, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
Breakpoints=320 - 479,Footer,2025-04-13,368,0
"Direction=Vertical, Text=None, State=Inactive, Type=Number",Progress Stepper,2025-04-13,1,0
"Expanded=On, State=Disabled, Style=Bold",Accordion (Default),2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Large, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-04-13,2,0
"State=Hover, Label=Yes, Optional=Off, Message=None, Icon=Trailing",Text input,2025-04-13,2,0
"State=Selected, Optional=Yes, Message=None",Text area,2025-04-13,1,0
"State=Active, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-04-13,23,0
"Type=Category, Platform=Desktop, State=Focused filled",Search bar,2025-04-13,1,0
Icon - Flag,,2025-04-13,85,0
"Breakpoint=768 (Tablet), Size=Medium, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"With icon=True, State=Selected, Size=Small",Follow button,2025-04-13,4,0
"State=Hover, Badge=Yes",Dropdown Icon Trigger,2025-04-13,1,0
"Platform=Web, Type=Standard, Size=Small, State=Default",Link,2025-04-13,84,0
"State=Active, Badge=Yes",Dropdown Icon Trigger,2025-04-13,1,0
"Direction=Vertical, Text=None, State=Completed, Type=Number",Progress Stepper,2025-04-13,1,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=Off, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"Breakpoint=1024 (Desktop), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Icon - Long Lasting,,2025-04-13,1,0
"State=Default, Label=No, Optional=Off, Message=Success, Icon=Leading",Text input,2025-04-13,2,0
"State=Selected, Label=No, Optional=Off, Message=None, Icon=Leading",Text input,2025-04-13,2,0
State=Hover,Reminder button,2025-04-13,2,0
Breakpoints=1024 - 1279,Footer,2025-04-13,1,0
"State=Default, Label=No, Optional=Off, Message=Error, Icon=Trailing",Text input,2025-04-13,2,0
State=Selected,Reminder button,2025-04-13,1,0
"State=Active, Label=Yes, Optional=Off, Message=Informative, Icon=Leading",Text input,2025-04-13,2,0
"Breakpoint=375 (Mobile), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-04-13,1,0
"State=Active, Label=No, Optional=Off, Message=Success, Icon=None",Text input,2025-04-13,2,0
"States=Selected, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-04-13,78,0
Icon - Truck (Fast),,2025-04-13,17,0
Icon - Make Up,,2025-04-13,3,0
"State=Active, Label=Yes, Optional=Off, Message=Error, Icon=Trailing",Text input,2025-04-13,2,0
"With icon=False, State=Hover, Size=Default",Follow button,2025-04-13,1,0
"Breakpoint=768 (Tablet), Size=Small, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
"Type=Category, Platform=Desktop, State=Focused empty",Search bar,2025-04-13,1,0
Type=4 Levels,Breadcrumbs,2025-04-13,1,0
Meter/Foreground,,2025-04-13,10,0
Icon - Wallet,,2025-04-13,45,0
"Orientation=Vertical, State=Initial",Video (Web),2025-04-13,41,0
Icon - Bulb,,2025-04-13,40,0
"State=Active, Label=No, Optional=Off, Message=None, Icon=Leading",Text input,2025-04-13,2,0
"Panel=Default, State=Collapsed, Optional=Off, Subtext=On, Static content=On",Panel,2025-04-13,1,0
Size=8px (XXS),Spacer,2025-04-13,675,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-04-13,16,0
"Expanded=On, State=Pressed, Style=Regular",Accordion (Default),2025-04-13,1,0
"Type=List Item, Lines=Three, Style=Bold, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-04-13,1,0
"Platform=Web, State=Selected",Icon button - Reminder,2025-04-13,2,0
Type=5 Levels,Breadcrumbs,2025-04-13,14,1
Platform=App / mWeb,List - Headers,2025-04-13,28,1
"Type=Swatch, State=Selected w/Badge",Selector,2025-04-13,1,0
"Breakpoint=480 (Phablet), Size=Large, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-04-13,1,0
Icon - Magnifying glass with lines,,2025-04-13,41,0
"Panel=Default, State=Collapsed, Optional=Off, Subtext=Off, Static content=On",Panel,2025-04-13,1,0
"Type=Default, State=Hover",Dropdown Trigger (default),2025-04-13,1,0
"Type=Swatch, State=Selected",Selector,2025-04-13,1,0
Icon - TikTok,,2025-04-13,1,0
Pill,,2025-04-13,3415,0
Icon - Jeans,,2025-04-13,14,0
"State=Active, Badge=No",Dropdown Icon Trigger,2025-04-13,1,0
"State=Hover, Label=Yes, Optional=On, Message=None, Icon=Trailing",Text input,2025-04-13,2,0
"Type=Default, State=Selected",Dropdown Trigger (default),2025-04-13,1,0
"Type=List Item, Lines=One, Style=Bold, States=Disabled, Icon=False, Chevron=False",List - Item (Default),2025-04-13,1,0
"Type=Tertiary, State=Selected, Size=Default",Button,2025-04-13,32,0
"State=Default, Label=Yes, Optional=On, Message=Error, Icon=Trailing",Text input,2025-04-13,2,0
"Platform=Web, Type=Navigation, Size=Large, State=Hover",Link,2025-04-13,2,0
Icon - Encrypted,,2025-04-13,5,0
Breakpoints=320 - 374,Header,2025-04-13,1,0
Icon - View mondrian,,2025-04-13,28,0
"Type=🚧 [DEPRECATED] Logo, Lines=One, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-04-13,1,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-04-13,15,0
"Type=List Item, Lines=One, Style=Bold, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-04-13,45,0
"Type=List Item, Lines=One, Style=Bold, States=Disabled, Icon=False, Chevron=True",List - Item (Default),2025-04-13,1,0
"State=Default, Label=Yes, Optional=Off, Message=Informative, Icon=Trailing",Text input,2025-04-13,2,0
"Type=Category, Platform=mWeb, State=Focused filled",Search bar,2025-04-13,1,0
Type=Vertical,Checkbox group,2025-04-13,24,0
"State=Default, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-04-13,152,0
Icon - Gear,,2025-04-13,3,0
"Panel=Default, State=Collapsed, Optional=On, Subtext=On, Static content=On",Panel,2025-04-13,1,0
Icon - Cross (X),,2025-04-13,564,0
"Platform=App, Outline=Off",Icon button - Remove Close,2025-04-13,355,0
"State=Disabled, Size=Small",Text buttons,2025-04-13,1,0
"State=Hover, Label=Yes, Optional=On, Message=None, Icon=Leading",Text input,2025-04-13,2,0
"Type=Filter, Platform=Desktop, State=Default",Search bar,2025-04-13,64,0
